soft_id	soft_name	file_name	url	version	file_size	update_time	os_type
15444	Mp3 Printer	Mp3PrinterSetup	http://dlsw.baidu.com/sw-search-sp/soft/7a/15444/Mp3PrinterSetup.exe?version=2890179935	1.08	542702	2013/7/23 14:18	7
17235	WOW CD Ripper	WOW_CD_Ripper_1.0.0.58	http://dlsw.baidu.com/sw-search-sp/soft/8c/17235/WOW_CD_Ripper_1.0.0.58.exe?version=2173153760	1.0.0.58	2373212	2013/8/15 16:37	30
15710	VIP Rumor Player	VIP_Rumor_Player_3.4.0.0	http://dlsw.baidu.com/sw-search-sp/soft/db/15710/VIP_Rumor_Player_3.4.0.0.exe?version=616046252	3.4.0.0	5203096	2013/8/14 16:08	30
14028	musikCube	musikCubeSetup_1.1	http://dlsw.baidu.com/sw-search-sp/soft/7a/14028/musikCubeSetup_1.1.exe?version=3771769585	0.0.0.0	3060345	2013/7/23 14:13	30
15919	RarmaRadio	Rarmaradio_2.1.7.0	http://dlsw.baidu.com/sw-search-sp/soft/bc/15919/Rarmaradio_2.1.7.0.exe?version=1331727597	2.1.7.0	11381897	2013/8/15 16:35	30
12384	Music Editing Master	Music_Editing_Master_1.0.0.0	http://dlsw.baidu.com/sw-search-sp/soft/d5/12384/Music_Editing_Master_1.0.0.0.exe?version=1185392965	1.0.0.0	13366556	2013/8/14 16:08	30
13071	指南针全赢博弈 免费版	zhinanzhen_12.413.2.1	http://dl1sw.baidu.com/soft/94/13071/zhinanzhen_12.413.2.1.exe?version=3234885306	12.413.2.1	8220600	2013/7/17 16:50	26
16530	凯立德导航助手	KLDdhzs_1.0.1.11	http://dl1sw.baidu.com/soft/e6/16530/KLDdhzs_1.0.1.11.exe?version=613133093	1.0.1.11	34773036	2013/6/8 9:54	30
15186	Awave Audio	awaud111	http://dlsw.baidu.com/sw-search-sp/soft/3b/15186/awaud111.exe?version=3404649217	11.1.0.0	1077580	2013/7/23 14:19	63
15354	DeliPlayer	dp_2.5.0.0	http://dl1sw.baidu.com/soft/74/15354/dp_2.5.0.0.exe?version=3215932584	2.5.0.0	4027595	2013/7/9 18:09	30
15385	Fast CD Ripper	cdripper	http://dlsw.baidu.com/sw-search-sp/soft/cc/15385/cdripper.exe?version=3387383013	1.6.0.0	1681023	2013/7/24 18:04	63
10133	AltoMP3 Gold	AltoMP3Gold_5.12	http://dlsw.baidu.com/sw-search-sp/soft/cd/10133/AltoMP3Gold_5.12.exe?version=4211818526	5.1.2.1	1616623	2013/7/23 14:08	30
16545	CD to MP3 Maker	cdtomp3maker_1.0.0.1	http://dlsw.baidu.com/sw-search-sp/soft/72/16545/cdtomp3maker_1.0.0.1.exe?version=832608723	1.0.0.1	11173655	2013/8/14 15:51	30
10270	Audio Companion	amsldo	http://dlsw.baidu.com/sw-search-sp/soft/dd/10270/amsldo.exe?version=598849136	3.4.4.0	2467688	2013/7/23 16:37	30
11363	Trouts GIF Optimizer	HA_GIFOptimizer23_2.3.3.172	http://dlsw.baidu.com/sw-search-sp/soft/6c/11363/HA_GIFOptimizer23_2.3.3.172.exe?version=1963602783	2.3.3.172	1990710	2013/8/23 11:24	23
12571	天音解霸	tyjb_1.0.0.0	http://dlsw.baidu.com/sw-search-sp/soft/71/12571/tyjb_1.0.0.0.exe?version=1185392965	1.0.0.0	1170680	2013/8/15 16:37	30
13199	Jaangle	Jaangle_0.98.971.0	http://dlsw.baidu.com/sw-search-sp/soft/6b/13199/Jaangle_0.98.971.0.exe?version=878237842	0.98.971.0	2368268	2013/8/13 15:59	30
16994	FairStars CD Ripper	fscdripper_1.5.2.0	http://dlsw.baidu.com/sw-search-sp/soft/c9/16994/fscdripper_1.5.2.0.exe?version=2378429019	1.5.2.0	3330394	2013/8/15 16:36	30
14837	Power Mp3 Recorder	MP3Rec_6.2	http://dlsw.baidu.com/sw-search-sp/soft/19/14837/MP3Rec_6.2.exe?version=477567132	6.2	3237671	2013/8/15 17:08	30
16513	新浪拼音输入法	xlpy.3287	http://dl1sw.baidu.com/soft/0c/16513/xlpy.3287.exe?version=2753576406	0.9.3287.0	21660552	2013/7/11 10:46	30
15148	阿里云PC输入法	AliyunPinyin_1.0	http://dl1sw.baidu.com/soft/88/15148/AliyunPinyin_1.0.exe?version=832608723	1.0.0.1	25095944	2013/7/10 17:10	30
16786	王码大一统五笔字型2012普及版	wmwb2012_1.0.0.1	http://dl1sw.baidu.com/soft/c3/16786/wmwb2012_1.0.0.1.exe?version=832608723	1.0.0.9	4883960	2013/7/4 16:28	30
12927	abcAVI Tag Editor	abcavi	http://dlsw.baidu.com/sw-search-sp/soft/4a/12927/abcavi.exe?version=3739559373	1.8.1.129	2599520	2013/7/22 19:23	7
11642	321 Video Converter	321_video_converter	http://dlsw.baidu.com/sw-search-sp/soft/d7/11642/321_video_converter.exe?version=832608723	1.0.0.1	6085336	2013/7/23 14:15	15
16338	ratDVD	ratDVDSetup-0.78.1444	http://dlsw.baidu.com/sw-search-sp/soft/bb/16338/ratDVDSetup-0.78.1444.exe?version=1257584767	0.7.0.15	4730740	2013/7/26 10:59	31
15153	Video Thumbnails Maker	VideoThumbnailsMaker_Setup	http://dlsw.baidu.com/sw-search-sp/soft/60/15153/VideoThumbnailsMaker_Setup.exe?version=1558637690	5.0.0.2	11335458	2013/7/26 11:00	31
12895	MPEGed	MPEGed_v100_RC3	http://dlsw.baidu.com/sw-search-sp/soft/5f/12895/MPEGed_v100_RC3.exe?version=2702085862	0.3.0.10	324536	2013/7/26 11:02	23
15477	简单加速器	Jdjsq_2.9.0.0	http://dl1sw.baidu.com/soft/c1/15477/Jdjsq_2.9.0.0.exe?version=2053099945	2.9.0.0	1944843	2013/7/9 18:11	62
13497	少儿算术大师	shaoershuansuDS_1.0.0.0	http://dlsw.baidu.com/sw-search-sp/soft/6a/13497/shaoershuansuDS_1.0.0.0.exe?version=1185392965	1.0.0.0	807863	2013/8/14 15:48	30
14912	小学数学练习机	sxlxjx_1.0.0.0	http://dlsw.baidu.com/sw-search-sp/soft/a0/14912/sxlxjx_1.0.0.0.exe?version=1185392965	1.0.0.0	3517688	2013/8/12 17:28	30
10251	MP3 Collector	mp3collectorsetup_2.3.0.1	http://dlsw.baidu.com/sw-search-sp/soft/02/10251/mp3collectorsetup_2.3.0.1.exe?version=1206450590	2.3.0.1	3717240	2013/8/20 17:22	30
16835	Acoustica Mixcraft	Mixcraft_4.0.5.118	http://dlsw.baidu.com/sw-search-sp/soft/ac/16835/Mixcraft_4.0.5.118.exe?version=238545776	4.0.5.118	45052720	2013/8/23 11:25	63
11009	Alsong	ALSong	http://dlsw.baidu.com/sw-search-sp/soft/b9/11009/ALSong.exe?version=2397755281	1.9	10629416	2013/7/30 15:23	31
14053	网络连接查看器	TcpViewXP_2.5	http://dl1sw.baidu.com/soft/9b/14053/TcpViewXP_2.5.exe?version=2233083363	2.5	1765728	2013/7/22 18:07	6
13378	股票360	gupiao360_1.0.0.2	http://dl1sw.baidu.com/soft/5a/13378/gupiao360_1.0.0.2.exe?version=2829699177	1.0.0.2	3014072	2013/7/17 16:48	30
13725	Sticker桌面便签	sticker_4.1.0.724	http://dlsw.baidu.com/sw-search-sp/soft/6c/13725/sticker_4.1.0.724.exe?version=1186335982	4.1.0.724	4443085	2013/7/30 10:35	26
13667	搜狗壁纸	sogou_wallpaper_1.6	http://dlsw.baidu.com/sw-search-sp/soft/41/13667/sogou_wallpaper_1.6.exe?version=577456369	1.6.0.1075	3269072	2013/8/23 17:42	62
15646	巧兔识字	qtsz_2.1.0.0	http://dlsw.baidu.com/sw-search-sp/soft/a6/15646/qtsz_2.1.0.0.exe?version=1244633704	2.1.0.0	680643	2013/8/8 16:44	26
13874	淘宝浏览器	taobrowser-bc-ars	http://dlsw.baidu.com/sw-search-sp/soft/fc/13874/taobrowser-bc-ars.exe?version=3344863317	3.3.0.855?	45174040	2013/8/22 18:15	58
16193	唐人游游戏中心	lobby_1.0.0.1	http://dlsw.baidu.com/sw-search-sp/soft/e6/16193/lobby_1.0.0.1.exe?version=832608723	1.0.0.1	11947920	2013/8/14 10:38	30
16914	iTestin移动App自动化测试工具	iTestinSetup	http://dlsw.baidu.com/sw-search-sp/soft/c5/16914/iTestinSetup.msi?version=3169991665	0.2.1.01	20523008	2013/8/9 18:30	58
16423	EnMp3Player （mp3逐句复读）	EnMp3Player_2.7.3.0	http://dlsw.baidu.com/sw-search-sp/soft/b3/16423/EnMp3Player_2.7.3.0.exe?version=3341406609	2.7.3.0	3640829	2013/7/26 16:52	30
11394	呱呱看图	guaguapic_setup_7.5.0.267	http://dl1sw.baidu.com/soft/fe/11394/guaguapic_setup_7.5.0.267.exe?version=1893352045	7.5.0.267	7911872	2013/7/15 13:26	30
11519	易捷PDF转换成Word转换器	YJPDFtoWord_3.0.0.0	http://dl1sw.baidu.com/soft/f7/11519/YJPDFtoWord_3.0.0.0.exe?version=3510155372	3.0.0.0	7167812	2013/6/18 9:46	63
13506	多玩魔兽盒子	WoWBox.exe	http://dl1sw.baidu.com/packages/3838.exe	2.3.15	1887436	2012/10/1 0:00	30
17433	植物大战僵尸 魔幻版	Plants.Vs.Zombies.mohuanban_1.0.0.1051	http://dl1sw.baidu.com/soft/af/17433/Plants.Vs.Zombies.mohuanban_1.0.0.1051.exe?version=3512723437	1.0.0.1051	57102635	2013/6/17 9:52	62
13662	Video Enhancer	VideoEnhancer_1.9.8.2	http://dlsw.baidu.com/sw-search-sp/soft/57/13662/VideoEnhancer_1.9.8.2.exe?version=2880109472	1.9.8.2	3003267	2013/8/9 16:17	30
14522	电脑开关机记录查看器	SSEViewer_Setup	http://dlsw.baidu.com/sw-search-sp/soft/ef/14522/SSEViewer_Setup.exe?version=903187562	4.0.2	1416776	2013/8/13 16:46	30
16144	好桌道美化软件	Haozhuodao_V3.3.9.805_Beta	http://dlsw.baidu.com/sw-search-sp/soft/ff/16144/Haozhuodao_V3.3.9.805_Beta.exe?version=4130670422	3.3.9.805	14698872	2013/8/8 12:55	62
10620	QQ拼音 会员专享版	QQPinyin_Setup_4.4.61223.400	http://dl1sw.baidu.com/soft/fe/10620/QQPinyin_Setup_4.4.61223.400.exe?version=3993004814	4.4.61223.400	24893672	2013/6/9 11:24	62
17194	麦圈	MQInstall	http://dl1sw.baidu.com/soft/42/17194/MQInstall.exe?version=3561416495	6.5.1.7	27162572	2013/7/17 17:26	30
12678	盟军敢死队	mjgsd	http://dlsw.baidu.com/sw-search-sp/soft/9c/12678/mjgsd.exe?version=1185392965	1.0.0.0	86911375	2013/8/9 18:26	30
15064	迅雷大全	XLDaquan_1.1.11.118	http://dl1sw.baidu.com/soft/37/15064/XLDaquan_1.1.11.118.exe?version=538010843	1.1.11.118	9577360	2013/7/15 10:39	30
13636	企业QQ 400/800版	HRTX1.7.900_1.7.900.201	http://dl1sw.baidu.com/soft/88/13636/HRTX1.7.900_1.7.900.201.exe?version=73485244	1.7.900.201	53712920	2013/7/9 11:03	30
15788	Wireshark	Wireshark_1.10.0.49790	http://dlsw.baidu.com/sw-search-sp/soft/01/15788/Wireshark_1.10.0.49790.exe?version=544302879	1.10.0.49790	22238848	2013/7/26 17:33	30
14310	折子	zhezi_setup_ZHZI	http://dl1sw.baidu.com/soft/1d/14310/zhezi_setup_ZHZI.exe?version=2590972513	2.5.2523.1252	4276248	2013/7/10 16:42	30
14488	企业QQ办公版	QQEIM_1.8.1060.201	http://dl1sw.baidu.com/soft/7f/14488/QQEIM_1.8.1060.201.exe?version=1782118037	1.8.1060.201	54122520	2013/7/10 17:51	62
13692	鸿飞日记本	hfrj_2012.2.25.0	http://dlsw.baidu.com/sw-search-sp/soft/88/13692/hfrj_2012.2.25.0.exe?version=1884101195	2012.2.25.0	3081299	2013/8/9 16:17	26
13309	易家乐好用平台	ejle_6.5.0.0	http://dlsw.baidu.com/sw-search-sp/soft/b0/13309/ejle_6.5.0.0.exe?version=1272977595	6.5.0.0	13278361	2013/8/12 17:29	26
16562	微云	weiyun_windows_1.6.0.514	http://dlsw.baidu.com/sw-search-sp/soft/77/16562/weiyun_windows_1.6.0.514.exe?version=3778015362	1.6.0.514	11820736	2013/8/19 11:10	30
14086	第九大陆	c9_setup_14171.exe	http://dl1sw.baidu.com/packages/6106.exe	1.11.4.5	1887436	2012/10/30 0:00	30
11015	糖果游戏浏览器	tggame_2.0.0.1	http://dl1sw.baidu.com/soft/5b/11015/tggame_2.0.0.1.exe?version=4752206	2.0.0.1	3285192	2013/6/8 18:03	30
11778	安卓驱动	Android_driver_v2.1.1.exe	http://dl1sw.baidu.com/packages/6108.exe	2.1.1.0	4299161	2013/7/10 11:25	30
13509	CCCAM-孔类零件智能编程	cccam-kong-setup_1.3	http://dlsw.baidu.com/sw-search-sp/soft/99/13509/cccam-kong-setup_1.3.exe?version=1849638543	1.3	22664001	2013/8/13 15:58	30
15090	CCCAM-轴类零件智能编程	cccam-zhou-setup_1.3	http://dlsw.baidu.com/sw-search-sp/soft/2c/15090/cccam-zhou-setup_1.3.exe?version=1849638543	1.3	22657968	2013/8/13 16:43	30
16819	TNT	TNT2012IBeta1_7.13.0.1	http://dl1sw.baidu.com/soft/b3/16819/TNT2012IBeta1_7.13.0.1.exe?version=1649468697	7.13.0.1	2036056	2013/6/17 14:10	62
16163	乐里斗游戏盒	LelidouBoxGAME_1.0.0.0.exe	http://dl1sw.baidu.com/packages/6113.exe	1.0.0.0	1468006	2011/12/12 0:00	30
11180	蚂蚁刊登软件	cnAntListingSetup_1.0.0.0	http://dlsw.baidu.com/sw-search-sp/soft/db/11180/cnAntListingSetup_1.0.0.0.exe?version=1185392965	1.0.0.0	5190278	2013/8/12 18:12	30
12787	Machining数控仿真软件	GSMachining_1.2.4.8	http://dlsw.baidu.com/sw-search-sp/soft/b1/12787/GSMachining_1.2.4.8.exe?version=901110475	1.2.4.8	8655440	2013/8/12 17:28	30
12180	贝贝打淘宝快递打印软件	bbdtbksdyxt_1.0.0.0	http://dlsw.baidu.com/sw-search-sp/soft/6f/12180/bbdtbksdyxt_1.0.0.0.exe?version=1185392965	1.0.0.0	9858976	2013/8/12 18:14	26
17351	群英CC	qunyingcc_3.8.0.9112	http://dlsw.baidu.com/sw-search-sp/soft/27/17351/qunyingcc_3.8.0.9112.exe?version=1063057923	3.8.0.9112	7975256	2013/8/12 17:28	58
13024	超级笔画输入法	wbzwsrf4z_2.0.0.0	http://dl1sw.baidu.com/soft/22/13024/wbzwsrf4z_2.0.0.0.exe?version=2001712088	2.0.0.0	8817683	2013/7/22 16:57	22
10969	户户通网络电话	HHT2012Setup_2.0.0.10	http://dl1sw.baidu.com/soft/2d/10969/HHT2012Setup_2.0.0.10.exe?version=1707080501	2.0.0.10	3088117	2013/7/10 15:58	30
10460	金锋贺卡制作	jfcard	http://dlsw.baidu.com/sw-search-sp/soft/1e/10460/jfcard.exe?version=2193817084	6.0.1.0	5110848	2013/8/15 9:45	3
15075	Photo2VCD 专业版	HA-Photo2VCDPro281-2.8.1.0	http://dl1sw.baidu.com/soft/fd/15075/HA-Photo2VCDPro281-2.8.1.0.exe?version=267663389	2.81	3899904	2013/7/15 15:31	30
11063	7-Zip	7z_9.20.0.0	http://dlsw.baidu.com/sw-search-sp/soft/37/11063/7z_9.20.0.0.exe?version=1427990272	9.2	1110476	2013/8/21 13:28	31
13807	TuneUp Utilities 中文版	TuneUpUtilities_13.0.3020.20	http://dlsw.baidu.com/sw-search-sp/soft/ff/13807/TuneUpUtilities_13.0.3020.20.exe?version=2580133598	13.0.3020.20	28649824	2013/8/14 10:42	62
11110	王朝霸域	wang_1.0.exe	http://dl1sw.baidu.com/packages/7632.exe	1	209715	2012/2/20 0:00	30
13034	n.Player	nplayer_install	http://dlsw.baidu.com/sw-search-sp/soft/15/13034/nplayer_install.exe?version=990527036	1.2.0.4	1434197	2013/7/30 11:26	7
12928	萨博票据通2012 企业版	setup	http://dlsw.baidu.com/sw-search-sp/soft/9b/12928/setup.exe?version=4087561258	13.13	28563008	2013/8/13 16:46	30
15895	猎豹安全浏览器	KSbrowser_4.0.23.5080	http://dlsw.baidu.com/sw-search-sp/soft/a6/15895/KSbrowser_4.0.23.5080.exe?version=1901476846	4.0.23.5080	44152952	2013/8/23 11:49	50
16522	安安小课堂	aaclass	http://dlsw.baidu.com/sw-search-sp/soft/4c/16522/aaclass.msi?version=0	1.0.0	2257408	2013/7/26 17:16	31
10275	全自动学生评语2013	xspy130601	http://dlsw.baidu.com/sw-search-sp/soft/c0/10275/xspy130601.exe?version=2083930402	5.2.3	1536297	2013/7/29 19:15	63
13688	水滴家庭理财记账软件 普及版	Pearl_2.4.1.0	http://dlsw.baidu.com/sw-search-sp/soft/16/13688/Pearl_2.4.1.0.exe?version=2198699823	2.4.1.0	2623610	2013/7/30 16:33	30
12900	少儿识字大师	shaoershizi	http://dlsw.baidu.com/sw-search-sp/soft/ea/12900/shaoershizi.exe?version=1968387818	1.8.2.0	856489	2013/8/1 17:47	31
10673	互动英语学习平台	Setup_G2elpwan3.0	http://dlsw.baidu.com/sw-search-sp/soft/5d/10673/Setup_G2elpwan3.0.exe?version=4105354075	3	70685488	2013/8/20 15:26	31
14464	易改	1gai_setup_0.9.2.4	http://dlsw.baidu.com/sw-search-sp/soft/dc/14464/1gai_setup_0.9.2.4.exe?version=3911831799	0.9.2.4	11136648	2013/8/22 15:37	26
16268	哆啦儿童乐园	duolaertoleyuan_1.0.0.0.exe	http://dl1sw.baidu.com/packages/13080.exe	1.0.0.0	1363148	2011/3/15 0:00	30
11726	作文之星 2013	CStar2013	http://dlsw.baidu.com/sw-search-sp/soft/6c/11726/CStar2013.exe?version=3169278447	19.2.3.0	14715634	2013/7/29 9:40	31
10937	里诺合同管理软件 单机版	lnhtdj_1.0.0.0	http://dlsw.baidu.com/sw-search-sp/soft/b8/10937/lnhtdj_1.0.0.0.exe?version=1185392965	1.0.0.0	5403370	2013/8/13 17:06	30
10387	91助手	91assistant_v3.3.5.1037	http://dlsw.baidu.com/sw-search-sp/soft/d0/10387/91assistant_v3.3.5.1037.exe?version=3033637683	3.3.5.1037	24953072	2013/8/14 11:14	62
17353	MP3剪切助手	Mp3CutHelper_2.1.1	http://dlsw.baidu.com/sw-search-sp/soft/9a/17353/Mp3CutHelper_2.1.1.exe?version=576602695	2.1.1	3478485	2013/7/26 11:16	30
14898	企商通毛巾厂生产管理软件	SoftManage_1.0.4431.18541	http://dlsw.baidu.com/sw-search-sp/soft/2b/14898/SoftManage_1.0.4431.18541.exe?version=629584377	1.0.4431.18541	24570115	2013/8/15 15:04	30
12633	Mp3-2-wav convertor	mp32wav	http://dlsw.baidu.com/sw-search-sp/soft/6d/12633/mp32wav.exe?version=1390917913	1.16	1026514	2013/7/23 14:20	7
11890	景桥播放器	xpr_1.8.698.0	http://dl1sw.baidu.com/soft/f8/11890/xpr_1.8.698.0.exe?version=829507725	1.8.698.0	7826648	2013/7/9 18:07	30
10783	备忘客	spNoteBook_4.4.0.518	http://dlsw.baidu.com/sw-search-sp/soft/ce/10783/spNoteBook_4.4.0.518.exe?version=898754767	4.4.0.518	5768158	2013/7/30 16:00	26
13954	岚心进销存管理系统 标准版	lxjxc_2.5.0.0	http://dlsw.baidu.com/sw-search-sp/soft/b5/13954/lxjxc_2.5.0.0.exe?version=3215932584	2.5.0.0	11545140	2013/8/21 11:42	30
16074	动漫大师	Dongmandashi_setup_2.0.0.209	http://dl1sw.baidu.com/soft/18/16074/Dongmandashi_setup_2.0.0.209.exe?version=3650593284	2.0.0.209	4177620	2013/6/19 18:43	30
14032	唯美导航器	sousuo2012A	http://dl1sw.baidu.com/soft/50/14032/sousuo2012A.exe?version=1367825556	2012	19627753	2013/7/17 9:48	30
11692	易汇通黄金外汇行情分析软件	fx678_7.05.10.50	http://dlsw.baidu.com/sw-search-sp/soft/63/11692/fx678_7.05.10.50.exe?version=3153585583	7.05.10.50	5773711	2013/8/21 11:47	30
13655	支付宝安全控件	aliedit	http://dlsw.baidu.com/sw-search-sp/soft/43/13655/aliedit.exe?version=2434653045	3.13.0.0	2805712	2013/8/23 17:43	30
17531	Java SE Development Kit（for64）	jdk-7u7-windows-x64	http://dlsw.baidu.com/sw-search-sp/soft/96/17531/jdk-7u7-windows-x64.exe?version=0	10.7.2.10	94400992	2013/8/16 17:29	30
17047	GoGoMail 2010	GoGoMail_8.0.0.0	http://dlsw.baidu.com/sw-search-sp/soft/18/17047/GoGoMail_8.0.0.0.exe?version=3544181910	8.0.0.0	5028679	2013/8/21 11:45	30
10167	我爱花牌游戏中心	huapaigame_8.0.0.0	http://dlsw.baidu.com/sw-search-sp/soft/f7/10167/huapaigame_8.0.0.0.exe?version=3544181910	8.0.0.0	79337847	2013/8/13 11:15	30
11690	友益文书软件	xlyyws	http://dlsw.baidu.com/sw-search-sp/soft/8b/11690/xlyyws.exe?version=1248751819	9.1.3.0	6018766	2013/8/15 15:00	30
15611	报价之星	wellbid_7.0.0.5031	http://dlsw.baidu.com/sw-search-sp/soft/16/15611/wellbid_7.0.0.5031.exe?version=91858811	7.0.0.5031	41553669	2013/8/15 15:00	30
15916	蛐蛐五线谱播放器	inst77music_1.0.0.1	http://dl1sw.baidu.com/soft/04/15916/inst77music_1.0.0.1.exe?version=832608723	1.0.0.1	443904	2013/6/8 11:44	62
10682	易海淘	1354345505setup_1.2.1_1.2.1.exe	http://dl1sw.baidu.com/packages/150038.msi	1.2.1	524288	2013/7/26 14:26	30
12909	E路通电子传真 beta4	elutong_4.1.0.0	http://dlsw.baidu.com/sw-search-sp/soft/94/12909/elutong_4.1.0.0.exe?version=704622418	4.1.0.0	12641766	2013/8/15 9:54	19
13223	金汇通黄金行情看盘分析系统	jinhuitonghuangjinhangqing_7.05.10.50	http://dl1sw.baidu.com/soft/f1/13223/jinhuitonghuangjinhangqing_7.05.10.50.exe?version=3153585583	7.05.10.50	5450612	2013/6/24 14:59	30
15209	股财神操盘王	gcscpw_1.0.0.0	http://dlsw.baidu.com/sw-search-sp/soft/df/15209/gcscpw_1.0.0.0.exe?version=1185392965	1.0.0.0	5518308	2013/8/15 14:59	30
10571	易汇通行情宝	yht-hqb_1.0.0.1	http://dlsw.baidu.com/sw-search-sp/soft/76/10571/yht-hqb_1.0.0.1.exe?version=832608723	1.0.0.1	1485890	2013/8/21 14:11	22
16384	酷阅读	KuyueduSetup	http://dlsw.baidu.com/sw-search-sp/soft/6f/16384/KuyueduSetup.exe?version=990527036	1.2.0.4	3534144	2013/8/9 18:28	58
15490	达派手机助手	WPTool_3.4.0.0	http://dl1sw.baidu.com/soft/6c/15490/WPTool_3.4.0.0.exe?version=616046252	3.4.0.0	5731309	2013/7/8 17:33	62
10285	捕鱼达人	buyudaren2.0	http://dl1sw.baidu.com/soft/89/10285/buyudaren2.0.exe?version=4117811564	2	9438098	2013/7/10 15:47	30
15361	明信片制作大师	mxpzzds_3.2.0.0	http://dlsw.baidu.com/sw-search-sp/soft/59/15361/mxpzzds_3.2.0.0.exe?version=2885217036	3.2.0.0	16296338	2013/8/12 15:03	26
15013	175平台	175pt_5.1.2.8	http://dlsw.baidu.com/sw-search-sp/soft/d3/15013/175pt_5.1.2.8.exe?version=2195191994	5.1.2.8	11927016	2013/8/15 14:58	30
14960	365webcall	365setup_2.0.0.1.exe	http://dl1sw.baidu.com/packages/150050.exe	2.0.0.1	2936012	2012/4/7 0:00	30
15004	就要涨停智能选股系统	jyztznxg_12.0.2	http://dlsw.baidu.com/sw-search-sp/soft/0b/15004/jyztznxg_12.0.2.exe?version=39058300	12.0.2	10302416	2013/7/26 17:31	58
11730	魔法电影视频格式转换器软件	mo-pro-video_2.6.509	http://dlsw.baidu.com/sw-search-sp/soft/91/11730/mo-pro-video_2.6.509.exe?version=1398342632	2.6.509	17359202	2013/8/15 14:53	62
15056	iPad电影格式转换器软件	mo-ipad-video_2.6.509	http://dlsw.baidu.com/sw-search-sp/soft/95/15056/mo-ipad-video_2.6.509.exe?version=1398342632	2.6.509	17231142	2013/8/15 14:53	62
14578	易捷PDF阅读器	YJPDFViewer_1.0.0.914	http://dlsw.baidu.com/sw-search-sp/soft/30/14578/YJPDFViewer_1.0.0.914.exe?version=2347056348	1.0.0.914	3233155	2013/8/15 14:54	26
16282	007出纳管理系统2013 企业版	007cn_12.0.0.1302	http://dlsw.baidu.com/sw-search-sp/soft/98/16282/007cn_12.0.0.1302.exe?version=3183020558	12.0.0.1302	7728462	2013/8/13 14:44	30
13464	007支票打印软件	007JPDYYJMFB_5.0.0.1	http://dlsw.baidu.com/sw-search-sp/soft/a5/13464/007JPDYYJMFB_5.0.0.1.exe?version=3320823232	5.0.0.1	17579411	2013/8/15 14:54	30
16610	图布斯票据通 全能专业版	pjdy_8.0.9.2013	http://dlsw.baidu.com/sw-search-sp/soft/63/16610/pjdy_8.0.9.2013.exe?version=2459080233	8.0.9.2013	63062987	2013/8/13 14:43	30
14807	iPod视频格式转换器软件	mo-ipod-video_2.6.509	http://dlsw.baidu.com/sw-search-sp/soft/40/14807/mo-ipod-video_2.6.509.exe?version=1398342632	2.6.509	17252593	2013/8/15 14:50	30
16277	天和3D棋牌	Tianhe3D_0.326.exe	http://dl1sw.baidu.com/packages/150060.exe	1.0.0.6	35441868	2012/8/31 0:00	30
13151	安全电子盖章系统 企业版	eseal_signclient_1.2.0.0	http://dlsw.baidu.com/sw-search-sp/soft/70/13151/eseal_signclient_1.2.0.0.exe?version=1013447205	1.2.0.0	10084352	2013/8/15 14:51	30
14600	申城棋牌	scqp_2.0.1.6	http://dlsw.baidu.com/sw-search-sp/soft/b8/14600/scqp_2.0.1.6.exe?version=2683206874	2.0.1.6	63181278	2013/8/21 14:18	30
16225	387网页游戏加速浏览器	387SE_3.0.0.1	http://dl1sw.baidu.com/soft/d8/16225/387SE_3.0.0.1.exe?version=2789181690	3.0.0.1	1134384	2013/7/10 15:51	30
13390	3878游戏中心	3878_2.1.0.1	http://dlsw.baidu.com/sw-search-sp/soft/bc/13390/3878_2.1.0.1.exe?version=1026075390	2.1.0.1	14577528	2013/8/15 14:49	30
12704	汽修财神 汽修汽配软件	qxmis_1.0.0.0	http://dlsw.baidu.com/sw-search-sp/soft/12/12704/qxmis_1.0.0.0.exe?version=1185392965	1.0.0.0	39980440	2013/8/14 10:11	30
15471	能说会道 XP	readit_3.2.0.0	http://dlsw.baidu.com/sw-search-sp/soft/eb/15471/readit_3.2.0.0.msi?version=2885217036	3.2.0.0	7204864	2013/8/22 16:50	30
15818	视频剪切合并器	videocutter_2.0.1.0	http://dl1sw.baidu.com/soft/dd/15818/videocutter_2.0.1.0.exe?version=1989007855	2.0.1.0	7406879	2013/7/10 11:18	62
10855	安顺游戏大厅 2013	ASLobby_2.2.2.0	http://dlsw.baidu.com/sw-search-sp/soft/8a/10855/ASLobby_2.2.2.0.exe?version=235615446	2.2.2.0	19669983	2013/8/8 16:12	30
12896	钱罐儿浏览器	qianguaner_v1.2.3.exe	http://dl1sw.baidu.com/packages/150072.exe	1.2.3.0	23907532	2013/5/23 16:26	30
12942	通讯财神 手机销售软件批发零售版	txmisls_6.0.0.0	http://dlsw.baidu.com/sw-search-sp/soft/25/12942/txmisls_6.0.0.0.exe?version=2197854155	6.0.0.0	36881223	2013/8/13 14:34	30
16854	Win8优化大师	win8mastersetup_1.05.exe	http://dl1sw.baidu.com/packages/150079.exe	1.0.2.0	1887436	2012/11/16 0:00	30
14672	MP3剪切合并大师	mp3cutter_2.0.1.0	http://dl1sw.baidu.com/soft/84/14672/mp3cutter_2.0.1.0.exe?version=1989007855	2.0.1.0	7923771	2013/7/15 11:50	30
12475	万能坐标转换	wnzbzh_9.30	http://dlsw.baidu.com/sw-search-sp/soft/ea/12475/wnzbzh_9.30.exe?version=1275483713	9.3	7378425	2013/7/30 16:26	30
